id,name
0,"Horses, asses, mules and hinnies; live, pure-bred breeding animals"
270,"Molluscs; cuttle fish and squid, frozen, dried, salted or in brine (whether in shell or not)"
271,"Molluscs; octopus (octopus spp.), live, fresh or chilled"
272,"Molluscs; octopus (octopus spp.), frozen, dried, salted or in brine"
274,"Molluscs; clams, cockles and ark shells (families Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, live, fresh or chilled"
275,"Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, other than live, fresh or chilled"
276,"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled"
277,"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen, dried, salted, in brine, or smoked, cooked or not before or during the smoking process"
278,"Aquatic invertebrates; sea cucumbers (Stichopus japonicus, Holothurioidea), live, fresh or chilled"
279,"Aquatic invertebrates; sea cucumbers (Stichopus japonicus, Holothurioidea), frozen, dried, salted or in brine, smoked, whether or not cooked before or during the smoking process"
280,"Aquatic invertebrates; sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echichinus esculentus), live, fresh or chilled"
281,"Aquatic invertebrates; sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echichinus esculentus), frozen, dried, salted or in brine, smoked, whether or not cooked before or during smoking process"
282,"Aquatic invertebrates; jellyfish (Rhopilema spp.), live, fresh, chilled, frozen, dried, salted or in brine, smoked, whether or not cooked before or during smoking"
283,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content not exceeding 1% (by weight)"
284,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content exceeding 1% but not exceeding 6% (by weight)"
285,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content exceeding 6% (by weight)"
286,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 6% but not exceeding 10%"
287,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 10%"
288,"Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)"
289,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)"
290,"Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)"
291,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms"
292,"Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms"
295,"Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter"
296,"Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.s. in chapter 04"
298,"Dairy produce,  dairy spreads"
299,"Dairy produce,  fats and oils derived from milk (other than butter or dairy spreads)"
300,"Dairy produce; fresh cheese (including whey cheese), not fermented, and curd"
301,"Dairy produce; cheese of all kinds, grated or powdered"
303,"Dairy produce; cheese, blue-veined (not grated, powdered or processed)"
304,"Dairy produce; cheese (not grated, powdered or processed), n.e.s. in heading no. 0406"
305,"Eggs; birds' eggs, in the shell, fresh, preserved or cooked"
306,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)"
307,"Birds' eggs, in shell; fresh, fertilised eggs for incubation, other than fowls of the species Gallus domesticus (domestic hens)"
308,"Birds' eggs, in shell; fresh, not for incubation, of fowls of the species Gallus domesticus (domestic hens)"
309,"Birds' eggs, in shell; fresh, not for incubation, other than fowls of the species Gallus domesticus (domestic hens)"
310,"Birds' eggs, in shell; preserved or cooked"
311,"Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter"
312,"Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter"
313,"Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter"
314,"Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter"
315,"Honey,  natural"
316,"Animal products; edible, n.e.s. in this or other chapters"
317,"Animal products; hair and bristles, of pigs, hogs or boars, and waste thereof"
318,"Animal products; badger hair and other brush making hair and waste of such bristles or hair, n.e.s. in heading no. 0502 (excluding horsehair)"
319,"Animal products; guts, bladders and stomachs of animals (other than fish), whole and pieces thereof"
320,"Animal products,  bovine semen"
321,"Animal products; of fish or crustaceans, molluscs or other aquatic invertebrates and dead animals of chapter 3, unfit for human consumption"
322,"Animal products,  n.e.s. in chapter 5"
323,"Plants, live; bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant"
324,"Plants, live; bulbs, tubers, tuberous roots, corms, crowns and rhizomes, in growth or in flower, chicory plants and roots other than of heading no. 1212"
325,"Plants, live; unrooted cuttings and slips"
326,"Plants, live; rhododendrons and azaleas, grafted or not"
327,"Plants, live; roses, grafted or not"
328,"Plants, live; n.e.s. in heading no. 0602"
329,"Flowers, cut; flowers, buds of a kind suitable for bouquets or for ornamental purposes, fresh"
330,"Flowers, cut; roses, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh"
331,"Flowers, cut; carnations, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh"
332,"Flowers, cut; orchids, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh"
333,"Flowers, cut; chrysanthemums, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh"
334,"Flowers, cut; lilies (Lilium spp.), flowers and flower buds of a kind suitable for bouquets or ornamental purposes, fresh"
335,"Flowers, cut; flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh, other than roses, carnations, orchids, or chrysanthemums"
336,"Flowers,  n.e.s. in heading no. 0603"
337,"Vegetables; seed potatoes, fresh or chilled"
340,"Vegetables, alliaceous; onions and shallots, fresh or chilled"
342,"Vegetables, alliaceous; leeks and other kinds n.e.s. in heading no. 0703, fresh or chilled"
343,"Vegetables, brassica; cauliflowers and headed broccoli, fresh or chilled"
344,"Vegetables, brassica; brussel sprouts, fresh or chilled"
345,"Vegetables, brassica; edible, n.e.s. in heading no. 0704, fresh or chilled"
347,"Vegetables; lettuce (lactuca sativa), (other than cabbage lettuce), fresh or chilled"
348,"Vegetables; witloff chicory (cichorium intybus var. foliosum), fresh or chilled"
349,"Vegetables; chicory (cichorium spp.), (other than witloof chicory), fresh or chilled"
350,"Vegetables, root; carrots and turnips, fresh or chilled"
351,"Vegetables, root; salad beetroot, salsify, celeric, radishes and similar edible roots, fresh or chilled"
352,"Vegetables; cucumbers and gherkins, fresh or chilled"
353,"Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, fresh or chilled"
354,"Vegetables, leguminous; beans (vigna spp., phaseolus spp.), shelled or unshelled, fresh or chilled"
355,"Vegetables, leguminous; (other than peas and beans), shelled or unshelled, fresh or chilled"
358,"Vegetables; celery (other than celeriac), fresh or chilled"
359,"Vegetables; mushrooms, fresh or chilled"
360,"Vegetables; truffles, fresh or chilled"
361,"Vegetables; mushrooms other than of the genus Agaricus, fresh or chilled"
362,"Vegetables,  fruits of the genus capsicum or of the genus pimenta"
364,"Vegetables; edible, n.e.s. in chapter 7, fresh or chilled"
365,"Vegetables; globe artichokes, fresh or chilled"
367,"Vegetables; pumpkins, squash and gourds (Cucurbita spp.), fresh or chilled"
368,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled"
369,"Vegetables; potatoes, uncooked or cooked by steaming or boiling in water, frozen"
370,"Vegetables, leguminous; peas (pisum sativum), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen"
371,"Vegetables, leguminous; beans (vigna spp., phaseolus spp.), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen"
372,"Vegetables, leguminous; (other than peas or beans), shelled or unshelled, uncooked or cooked by steaming or boiling in water, frozen"
373,"Vegetables; spinach, New Zealand spinach and orache spinach (garden spinach), uncooked or cooked by steaming or boiling in water, frozen"
374,"Vegetables; sweetcorn, uncooked or cooked by steaming or boiling in water, frozen"
375,"Vegetables; uncooked or cooked by steaming or boiling in water, frozen, n.e.s. in chapter 7"
376,"Vegetable mixtures; uncooked or cooked by steaming or boiling in water, frozen"
377,"Vegetables; olives, provisionally preserved but unsuitable in that state for immediate consumption"
378,"Vegetables; cucumbers and gherkins, provisionally preserved but unsuitable in that state for immediate consumption"
379,"Vegetables; mushrooms of the genus Agaricus, provisionally preserved but unsuitable in that state for immediate consumption"
380,"Vegetables; mushrooms other than of the genus Agaricus, provisionally preserved but unsuitable in that state for immediate consumption"
381,"Vegetables and mixed vegetables; n.e.s. in heading no. 0711, provisionally preserved but unsuitable in that state for immediate consumption"
382,"Vegetables; onions, whole, cut, sliced, broken or in powder but not further prepared, dried"
383,"Vegetables; mushrooms and truffles, whole, cut, sliced, broken or in powder but not further prepared, dried"
384,"Vegetables; wood ears (Auricularia spp), whole, cut, sliced, broken or in powder but not further prepared, dried"
385,"Vegetables; jelly fungi (Tremella spp)), whole, cut, sliced, broken or in powder but not further prepared, dried"
386,"Vegetables; mushrooms, other than the genus Agaricus and truffles, whole, cut, sliced, broken or in powder but not further prepared, dried"
387,"Vegetables; mixtures of vegetables n.e.s. in heading no. 0712, whole, cut, sliced, broken or in powder but not further prepared, dried"
388,"Vegetables, leguminous; peas (pisum sativum), shelled, whether or not skinned or split, dried"
390,"Vegetables, leguminous; beans of the species vigna mungo (l.) hepper or vigna radiata (l.) wilczek, dried, shelled, whether or not skinned or split"
391,"Vegetables, leguminous; small red (adzuki) beans (phaseolus or vigna angularis), shelled, dried, whether or not skinned or split"
392,"Vegetables, leguminous; kidney beans, including white pea beans (phaseolus vulgaris), dried, shelled, whether or not skinned or split"
393,"Vegetables, leguminous; bambara beans (Vigna subterranea or Voandzeia subterranea), shelled, whether or not skinned or split, dried"
394,"Vegetables, leguminous; cow peas (Vigna unguiculata), shelled, whether or not skinned or split, dried"
395,"Vegetables, leguminous; n.e.s. in item no. 0713.30, dried, shelled, whether or not skinned or split"
397,"Vegetables, leguminous; broad beans (vicia faba var. major) and horse beans (vicia faba var. equina and vicia faba var. minor), dried, shelled, whether or not skinned or split"
399,"Vegetables, leguminous; n.e.s. in heading no. 0713, shelled, whether or not skinned or split, dried"
405,"Vegetable roots and tubers; arrowroot, salep, Jerusalem artichokes and similar roots and tubers, high starch or inulin content, whether or not sliced or in the form of pellets, fresh or dried; sago pith"
407,"Nuts, edible; coconuts, fresh or dried, whether or not shelled or peeled, desiccated"
408,"Nuts, edible; coconuts, in the inner shell (endocarp)"
409,"Nuts, edible; coconuts, fresh or dried, whether or not shelled or peeled, other than desiccated"
410,"Nuts, edible; Brazil nuts, fresh or dried, whether or not shelled or peeled"
411,"Nuts, edible; brazil nuts, in shell, fresh or dried"
412,"Nuts, edible; brazil nuts, shelled, fresh or dried"
413,"Nuts, edible; cashew nuts, fresh or dried, whether or not shelled or peeled"
414,"Nuts, edible; cashew nuts, in shell, fresh or dried"
415,"Nuts, edible; cashew nuts, shelled, fresh or dried"
416,"Nuts, edible; almonds, fresh or dried, in shell"
417,"Nuts, edible; almonds, fresh or dried, shelled"
418,"Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, in shell"
